package_name,country,category,google_rank,pregdpr.permissions,permission_count,,package_name,country,category,google_rank,postgdpr.permissions,permission_count
com.minimango.games.carlthesupertruck.roadworks,Germany,Ages 5 & Under,93,"['android.permission.INTERNET', 'com.android.vending.BILLING', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.minimango.games.carlthesupertruck.roadworks.permission.C2D_MESSAGE']",6,,com.sinyee.babybus.birthdayparty,South Korea,Ages 5 & Under,40,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.birthdayparty.permission.C2D_MESSAGE']",7
com.razmobi.kidscarsgame,Germany,Ages 5 & Under,177,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'com.android.vending.CHECK_LICENSE', 'com.android.vending.BILLING']",6,,com.sinyee.babybus.body2,South Korea,Ages 5 & Under,319,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.body2.permission.C2D_MESSAGE']",7
com.razmobi.monstertrucks2,Germany,Ages 5 & Under,42,"['com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.INTERNET']",6,,com.sinyee.babybus.boyngirl.global,South Korea,Ages 5 & Under,56,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.boyngirl.global.permission.C2D_MESSAGE']",7
com.razmobi.zootimeforkids,Germany,Ages 5 & Under,357,"['com.android.vending.BILLING', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.VIBRATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.INTERNET']",6,,com.sinyee.babybus.brushteeth.global,South Korea,Ages 5 & Under,41,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.brushteeth.global.permission.C2D_MESSAGE']",7
com.tigerfishmedia.tigerbooks,Germany,Ages 5 & Under,157,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.RECORD_AUDIO', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CAMERA']",6,,com.sinyee.babybus.cars,South Korea,Ages 5 & Under,76,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.cars.permission.C2D_MESSAGE']",7
com.tocaboca.tocakitchen2,Germany,Ages 5 & Under,3,"['android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.CHECK_LICENSE']",6,,com.sinyee.babybus.chef,South Korea,Ages 5 & Under,29,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.chef.permission.C2D_MESSAGE']",7
com.tutoplay.app,Germany,Ages 5 & Under,166,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.DISABLE_KEYGUARD']",6,,com.sinyee.babybus.concert,South Korea,Ages 5 & Under,294,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.concert.permission.C2D_MESSAGE']",7
com.tutotoons.app.babyanimalhairsalon2.free,Germany,Ages 5 & Under,257,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.dailycommodities.global,South Korea,Ages 5 & Under,281,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.dailycommodities.global.permission.C2D_MESSAGE']",7
com.tutotoons.app.babyanimalhairsalon3.free,Germany,Ages 5 & Under,303,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.digging,South Korea,Ages 5 & Under,39,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.digging.permission.C2D_MESSAGE']",7
com.tutotoons.app.cathairsalonbirthdayparty.free,Germany,Ages 5 & Under,14,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.dining,South Korea,Ages 5 & Under,67,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.dining.permission.C2D_MESSAGE']",7
com.tutotoons.app.farmanimalssalon.free,Germany,Ages 5 & Under,144,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.drawing,South Korea,Ages 5 & Under,170,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.drawing.permission.C2D_MESSAGE']",7
com.tutotoons.app.jungleanimalhairsalon2.free,Germany,Ages 5 & Under,74,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",6,,com.sinyee.babybus.duibis,South Korea,Ages 5 & Under,65,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.duibis.permission.C2D_MESSAGE']",7
com.tutotoons.app.kikififipetbeautysalon.free,Germany,Ages 5 & Under,112,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.egg,South Korea,Ages 5 & Under,116,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.egg.permission.C2D_MESSAGE']",7
com.tutotoons.app.kittymeowmeowmycutecat.free,Germany,Ages 5 & Under,167,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.feeling.global,South Korea,Ages 5 & Under,289,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.feeling.global.permission.C2D_MESSAGE']",7
com.tutotoons.app.pandalubabybearcity.free,Germany,Ages 5 & Under,8,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.findCha,South Korea,Ages 5 & Under,70,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.findCha.permission.C2D_MESSAGE']",7
com.tutotoons.app.ponysistersbabyhorsecare.free,Germany,Ages 5 & Under,109,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.findchaII,South Korea,Ages 5 & Under,85,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.findchaII.permission.C2D_MESSAGE']",7
com.tutotoons.app.ponysisterspopmusicband.free,Germany,Ages 5 & Under,162,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.findfriendsIII.global,South Korea,Ages 5 & Under,136,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.findfriendsIII.global.permission.C2D_MESSAGE']",7
com.tutotoons.app.rockstaranimalhairsalon.free,Germany,Ages 5 & Under,271,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.findnumber,South Korea,Ages 5 & Under,121,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.findnumber.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirlbeautysalon3.free,Germany,Ages 5 & Under,72,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.fingerprint,South Korea,Ages 5 & Under,82,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.fingerprint.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirlcleanup6.free,Germany,Ages 5 & Under,64,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.fireman,South Korea,Ages 5 & Under,36,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.fireman.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirlcrazyhospital.free,Germany,Ages 5 & Under,75,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.foodstreet,South Korea,Ages 5 & Under,77,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.foodstreet.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirldaycare4.free,Germany,Ages 5 & Under,59,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.forest,South Korea,Ages 5 & Under,73,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.forest.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirldaycare5.free,Germany,Ages 5 & Under,130,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.garbage,South Korea,Ages 5 & Under,162,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.garbage.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirldollhouse.free,Germany,Ages 5 & Under,38,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.goodnight,South Korea,Ages 5 & Under,117,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.goodnight.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirlfirstlove.free,Germany,Ages 5 & Under,342,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",6,,com.sinyee.babybus.greenguard.global,South Korea,Ages 5 & Under,66,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.greenguard.global.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirlpopstars.free,Germany,Ages 5 & Under,316,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.house.global,South Korea,Ages 5 & Under,159,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.house.global.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirlsummercamp.free,Germany,Ages 5 & Under,99,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK']",6,,com.sinyee.babybus.karting.global,South Korea,Ages 5 & Under,46,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.karting.global.permission.C2D_MESSAGE']",7
com.tutotoons.app.sweetbabygirltoothfairy.free,Germany,Ages 5 & Under,256,"['com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE']",6,,com.sinyee.babybus.kindergarten,South Korea,Ages 5 & Under,102,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.kindergarten.permission.C2D_MESSAGE']",7
de.hipp.kinder,Germany,Ages 5 & Under,26,"['android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.google.android.c2dm.permission.RECEIVE', 'de.hipp.kinder.permission.C2D_MESSAGE']",6,,com.sinyee.babybus.kitchens,South Korea,Ages 5 & Under,13,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.kitchens.permission.C2D_MESSAGE']",7
de.wonderkind.tinyfarmlite,Germany,Ages 5 & Under,359,"['android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.CHECK_LICENSE', 'android.permission.WRITE_EXTERNAL_STORAGE']",6,,com.sinyee.babybus.lovehealthy,South Korea,Ages 5 & Under,48,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.lovehealthy.permission.C2D_MESSAGE']",7
org.msq.babygames,Germany,Ages 5 & Under,163,"['android.permission.WAKE_LOCK', 'android.permission.VIBRATE', 'android.permission.INTERNET', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING']",6,,com.sinyee.babybus.memory.global,South Korea,Ages 5 & Under,96,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.memory.global.permission.C2D_MESSAGE']",7
si.pilcom.apps.pizzamakerkids,Germany,Ages 5 & Under,127,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'android.permission.VIBRATE']",6,,com.sinyee.babybus.meteorological,South Korea,Ages 5 & Under,71,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.meteorological.permission.C2D_MESSAGE']",7
air.fisherprice.com.Puppy,United States,Ages 5 & Under,83,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WAKE_LOCK']",7,,com.sinyee.babybus.monster.global,South Korea,Ages 5 & Under,305,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.monster.global.permission.C2D_MESSAGE']",7
boriol.grade.kinderlite,United States,Ages 5 & Under,482,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE', 'com.google.android.c2dm.permission.RECEIVE', 'boriol.grade.kinderlite.permission.C2D_MESSAGE']",7,,com.sinyee.babybus.moonexplorer.global,South Korea,Ages 5 & Under,93,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.moonexplorer.global.permission.C2D_MESSAGE']",7
com.budgestudios.MissHollywoodLightsCameraFashion,United States,Ages 5 & Under,515,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING', 'com.android.vending.CHECK_LICENSE', 'android.permission.WAKE_LOCK']",7,,com.sinyee.babybus.newyear,South Korea,Ages 5 & Under,175,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'com.sinyee.babybus.newyear.permission.C2D_MESSAGE']",7
com.cubicfrog.edukidsroom,United States,Ages 5 & Under,394,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING']",7,,com.sinyee.babybus.number,South Korea,Ages 5 & Under,99,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.number.permission.C2D_MESSAGE']",7
com.cubicfrog.edukitchen,United States,Ages 5 & Under,395,"['android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.vending.BILLING']",7,,com.sinyee.babybus.numberconnect.global,South Korea,Ages 5 & Under,191,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.numberconnect.global.permission.C2D_MESSAGE']",7
com.greysprings.games,United States,Ages 5 & Under,489,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING', 'android.permission.VIBRATE', 'android.permission.WAKE_LOCK']",7,,com.sinyee.babybus.numberwriter,South Korea,Ages 5 & Under,26,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.numberwriter.permission.C2D_MESSAGE']",7
com.greysprings.kindergarten8,United States,Ages 5 & Under,271,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.android.vending.BILLING', 'android.permission.RECORD_AUDIO', 'android.permission.WAKE_LOCK']",7,,com.sinyee.babybus.occupation.global,South Korea,Ages 5 & Under,139,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.occupation.global.permission.C2D_MESSAGE']",7
com.jg.spongeminds.preschooldemo,United States,Ages 5 & Under,72,"['android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.android.vending.BILLING', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_EXTERNAL_STORAGE']",7,,com.sinyee.babybus.organized,South Korea,Ages 5 & Under,50,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'com.sinyee.babybus.organized.permission.C2D_MESSAGE']",7
